2023-01-27T01:20:17.750Z,17.96583333,-67.38733333,23.43,2.68,md,pr71394558,2023-01-27T01:48:05.250Z,"21 km W of Pole Ojea, Puerto Rico",reviewed
2023-01-27T00:55:01.673Z,60.5478,-146.9078,19.5,2.8,ml,ak02318nu5un,2023-01-27T03:22:51.040Z,"37 km SSW of Tatitlek, Alaska",automatic
2023-01-27T00:10:43.268Z,41.4478,77.4532,10,4.6,mb,us6000jjkp,2023-01-27T03:13:34.784Z,"80 km SSE of Kadzhi-Say, Kyrgyzstan",reviewed
2023-01-26T23:38:18.445Z,36.6674,67.7,59.493,4,mb,us6000jjkl,2023-01-27T03:03:00.040Z,"3 km S of Khulm, Afghanistan",reviewed
2023-01-26T22:16:18.717Z,-17.0039,-71.5028,94.822,4.3,mb,us6000jjk4,2023-01-27T02:54:43.040Z,"28 km ENE of Cocachacra, Peru",reviewed
2023-01-26T21:25:53.470Z,18.57183333,-67.352,16.07,2.81,md,pr71394533,2023-01-26T22:09:21.530Z,Mona Passage,reviewed
2023-01-26T20:50:14.207Z,62.9547,-149.6454,76.5,3.9,ml,ak02317c6fu9,2023-01-27T20:53:05.818Z,Central Alaska,reviewed
2023-01-26T20:39:41.340Z,19.153,-155.372,30.08,3.1,ml,hv73313432,2023-01-27T15:33:57.040Z,"12 km ESE of Pāhala, Hawaii",reviewed
2023-01-26T19:30:46.687Z,57.338,-33.2601,10,5.3,mww,us6000jjj3,2023-01-26T19:46:23.040Z,Reykjanes Ridge,reviewed
2023-01-26T19:17:03.712Z,57.3763,-33.374,10,5.2,mww,us6000jjj0,2023-01-26T19:51:10.040Z,Reykjanes Ridge,reviewed
2023-01-26T18:53:06.320Z,58.2445,-155.1756,37.2,2.7,ml,ak02317b0760,2023-01-27T15:08:57.040Z,Alaska Peninsula,automatic
2023-01-26T17:55:29.330Z,-12.4691,166.9634,212.274,4.9,mb,us6000jjim,2023-01-27T14:56:48.040Z,"168 km NNW of Sola, Vanuatu",reviewed
2023-01-26T17:25:59.107Z,2.8087,126.8523,40.28,4.6,mb,us6000jjik,2023-01-27T14:50:25.040Z,"175 km NW of Tobelo, Indonesia",reviewed
2023-01-26T16:41:36.896Z,50.6252,-172.6345,13.384,5.1,mww,us6000jjid,2023-01-27T19:26:50.747Z,"205 km SSE of Atka, Alaska",reviewed
2023-01-26T16:04:56.294Z,30.5315,137.5483,480.991,4.5,mb,us6000jjgm,2023-01-26T16:27:07.040Z,"Izu Islands, Japan region",reviewed
2023-01-26T15:57:01.678Z,-5.6296,154.2556,128.292,4.5,mb,us6000jjgk,2023-01-27T19:58:04.040Z,"155 km WNW of Panguna, Papua New Guinea",reviewed
2023-01-26T15:33:37.148Z,-22.2328,-67.309,189.68,4.4,mb,us6000jjg6,2023-01-27T19:44:13.040Z,"118 km NE of San Pedro de Atacama, Chile",reviewed
2023-01-26T14:19:02.828Z,-17.8522,-173.4025,35,4.8,mb,us6000jjfu,2023-01-26T14:38:13.040Z,"107 km NE of Neiafu, Tonga",reviewed
2023-01-26T14:18:54.914Z,61.307,-146.8654,20.2,2.6,ml,ak023178f2fd,2023-01-26T16:20:52.040Z,"34 km NW of Valdez, Alaska",automatic
2023-01-26T13:56:50.123Z,23.2115,123.3863,10,4.9,mb,us6000jjfs,2023-01-26T14:28:00.040Z,"144 km SSE of Yonakuni, Japan",reviewed
2023-01-26T13:05:39.821Z,11.6697,43.9143,10,4.8,mb,us6000jjdl,2023-01-26T19:08:28.050Z,"75 km ESE of Obock, Djibouti",reviewed
2023-01-26T11:03:18.202Z,32.7456665,-100.6529869,6.773966471,3.2,ml,tx2023bunm,2023-01-26T17:01:07.199Z,"15 km NE of Hermleigh, Texas",reviewed
2023-01-26T10:47:42.549Z,32.75115967,-100.6594179,6.284871419,2.6,ml,tx2023bumz,2023-01-26T14:09:46.489Z,"15 km NE of Hermleigh, Texas",reviewed
2023-01-26T10:45:53.633Z,-30.254,-178.6685,135.699,6,mww,us6000jjcy,2023-01-27T10:49:03.702Z,"Kermadec Islands, New Zealand",reviewed
2023-01-26T09:11:56.320Z,19.1126,-66.3113,28,3.46,md,pr2023026000,2023-01-26T10:39:42.859Z,"71 km N of Brenas, Puerto Rico",reviewed
2023-01-26T07:58:05.400Z,32.9615,-116.3011667,10.43,2.5,ml,ci40162055,2023-01-27T05:39:41.258Z,"26km SW of Ocotillo Wells, CA",reviewed
2023-01-26T07:06:03.930Z,38.8055,-122.8088303,1.28,2.51,md,nc73837546,2023-01-26T15:09:38.849Z,"6km NW of The Geysers, CA",automatic
2023-01-26T06:33:44.558Z,2.874,127.1574,59.198,4.9,mb,us6000jjce,2023-01-26T06:54:28.040Z,"158 km NW of Tobelo, Indonesia",reviewed
2023-01-26T05:45:14.274Z,31.69239017,-104.2946447,7.211303711,2.5,ml,tx2023bucz,2023-01-26T15:39:15.202Z,"54 km S of Whites City, New Mexico",reviewed
2023-01-26T04:29:44.168Z,-0.1167,-77.4795,10,4.1,mb,us6000jjbm,2023-01-26T23:06:23.040Z,Ecuador,reviewed
2023-01-26T04:23:51.406Z,2.8733,126.965,35,5.7,mww,us6000jjbj,2023-01-27T04:27:29.871Z,"171 km NW of Tobelo, Indonesia",reviewed
2023-01-26T04:16:05.490Z,16.6078,-25.6214,10,5.3,mb,us6000jjbh,2023-01-27T00:56:34.017Z,"74 km SW of Porto Novo, Cabo Verde",reviewed
2023-01-26T04:07:54.913Z,-30.4621,-178.5405,35,4.5,mb,us6000jjbd,2023-01-26T22:48:32.040Z,"Kermadec Islands, New Zealand",reviewed
2023-01-26T03:16:21.963Z,-1.9745,-79.9816,77.663,4.6,mb,us6000jjb9,2023-01-26T22:45:49.040Z,Ecuador,reviewed
2023-01-26T01:41:56.653Z,36.0873,70.2599,128.709,4.1,mb,us6000jjb5,2023-01-26T05:44:43.040Z,"64 km SSE of Farkhār, Afghanistan",reviewed
2023-01-26T01:26:19.840Z,19.18366667,-155.4955,34.29,2.7,ml,hv73312942,2023-01-27T00:27:02.811Z,"2 km SW of Pāhala, Hawaii",reviewed
2023-01-26T01:17:00.960Z,-16.9679,-69.5808,190.929,4.3,mb,us6000jjb1,2023-01-26T22:43:08.040Z,Peru-Bolivia border region,reviewed
2023-01-26T01:11:28.150Z,36.7775,-121.4841667,4.73,2.81,md,nc73837451,2023-01-27T04:36:18.330Z,"9km SSE of San Juan Bautista, CA",reviewed
